link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,lane_no,mvmt_txt_id,ctrl_type,allowed_uses
2427,1900,1899,1,4.63,1,,56,secondary,4,"LINESTRING (-111.9272986 33.4218893, -111.9272666 33.4219213)",,68,67,2,0,4,,auto
2428,1902,1903,1,3.03,1,,56,secondary,4,"LINESTRING (-111.9272689 33.4220475, -111.9273015 33.4220471)",,69,68,1,0,1,,auto
2429,1902,1905,1,4.63,1,,56,secondary,4,"LINESTRING (-111.9272689 33.4220475, -111.9273021 33.4220787)",,69,68,2,0,1,,auto
2430,1904,1905,1,3.03,1,,56,secondary,4,"LINESTRING (-111.9272695 33.4220791, -111.9273021 33.4220787)",,69,68,1,0,2,,auto
2431,1904,1903,1,4.63,1,,56,secondary,4,"LINESTRING (-111.9272695 33.4220791, -111.9273015 33.4220471)",,69,68,2,0,2,,auto
2432,1906,1907,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9294475 33.4219846, -111.9293764 33.4219852)",,70,69,1,0,1,,auto
2433,1907,1908,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293764 33.4219852, -111.9293053 33.4219859)",,70,69,1,0,1,,auto
2434,1908,1909,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293053 33.4219859, -111.9292342 33.4219865)",,70,69,1,0,1,,auto
2435,1909,1910,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9292342 33.4219865, -111.9291631 33.4219871)",,70,69,1,0,1,,auto
2436,1910,1911,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9291631 33.4219871, -111.9290920 33.4219878)",,70,69,1,0,1,,auto
2437,1906,1913,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9294475 33.4219846, -111.9293760 33.4219537)",,70,69,2,0,1,,auto
2438,1907,1914,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293764 33.4219852, -111.9293049 33.4219543)",,70,69,2,0,1,,auto
2439,1908,1915,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293053 33.4219859, -111.9292338 33.4219549)",,70,69,2,0,1,,auto
2440,1909,1916,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9292342 33.4219865, -111.9291627 33.4219556)",,70,69,2,0,1,,auto
2441,1910,1917,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9291631 33.4219871, -111.9290916 33.4219562)",,70,69,2,0,1,,auto
2442,1912,1913,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9294471 33.4219530, -111.9293760 33.4219537)",,70,69,1,0,2,,auto
2443,1913,1914,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293760 33.4219537, -111.9293049 33.4219543)",,70,69,1,0,2,,auto
2444,1914,1915,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293049 33.4219543, -111.9292338 33.4219549)",,70,69,1,0,2,,auto
2445,1915,1916,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9292338 33.4219549, -111.9291627 33.4219556)",,70,69,1,0,2,,auto
2446,1916,1917,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9291627 33.4219556, -111.9290916 33.4219562)",,70,69,1,0,2,,auto
2447,1912,1919,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9294471 33.4219530, -111.9293756 33.4219221)",,70,69,2,0,2,,auto
2448,1913,1920,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293760 33.4219537, -111.9293045 33.4219227)",,70,69,2,0,2,,auto
2449,1914,1921,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293049 33.4219543, -111.9292334 33.4219234)",,70,69,2,0,2,,auto
2450,1915,1922,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9292338 33.4219549, -111.9291623 33.4219240)",,70,69,2,0,2,,auto
2451,1916,1923,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9291627 33.4219556, -111.9290912 33.4219246)",,70,69,2,0,2,,auto
2452,1912,1907,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9294471 33.4219530, -111.9293764 33.4219852)",,70,69,2,0,2,,auto
2453,1913,1908,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293760 33.4219537, -111.9293053 33.4219859)",,70,69,2,0,2,,auto
2454,1914,1909,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293049 33.4219543, -111.9292342 33.4219865)",,70,69,2,0,2,,auto
2455,1915,1910,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9292338 33.4219549, -111.9291631 33.4219871)",,70,69,2,0,2,,auto
2456,1916,1911,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9291627 33.4219556, -111.9290920 33.4219878)",,70,69,2,0,2,,auto
2457,1918,1919,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9294467 33.4219214, -111.9293756 33.4219221)",,70,69,1,0,3,,auto
2458,1919,1920,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293756 33.4219221, -111.9293045 33.4219227)",,70,69,1,0,3,,auto
2459,1920,1921,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9293045 33.4219227, -111.9292334 33.4219234)",,70,69,1,0,3,,auto
2460,1921,1922,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9292334 33.4219234, -111.9291623 33.4219240)",,70,69,1,0,3,,auto
2461,1922,1923,1,6.61,1,,56,secondary,4,"LINESTRING (-111.9291623 33.4219240, -111.9290912 33.4219246)",,70,69,1,0,3,,auto
2462,1918,1913,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9294467 33.4219214, -111.9293760 33.4219537)",,70,69,2,0,3,,auto
2463,1919,1914,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293756 33.4219221, -111.9293049 33.4219543)",,70,69,2,0,3,,auto
2464,1920,1915,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9293045 33.4219227, -111.9292338 33.4219549)",,70,69,2,0,3,,auto
2465,1921,1916,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9292334 33.4219234, -111.9291627 33.4219556)",,70,69,2,0,3,,auto
2466,1922,1917,1,7.48,1,,56,secondary,4,"LINESTRING (-111.9291623 33.4219240, -111.9290916 33.4219562)",,70,69,2,0,3,,auto
2467,1924,1925,1,7.43,1,,56,secondary,4,"LINESTRING (-111.9290700 33.4220511, -111.9291500 33.4220504)",,71,70,1,0,1,,auto
2468,1925,1926,1,7.43,1,,56,secondary,4,"LINESTRING (-111.9291500 33.4220504, -111.9292300 33.4220497)",,71,70,1,0,1,,auto
2469,1926,1927,1,7.43,1,,56,secondary,4,"LINESTRING (-111.9292300 33.4220497, -111.9293099 33.4220490)",,71,70,1,0,1,,auto
2470,1927,1928,1,7.43,1,,56,secondary,4,"LINESTRING (-111.9293099 33.4220490, -111.9293899 33.4220482)",,71,70,1,0,1,,auto
2471,1928,1929,1,7.43,1,,56,secondary,4,"LINESTRING (-111.9293899 33.4220482, -111.9294698 33.4220475)",,71,70,1,0,1,,auto
2472,1924,1931,1,8.19,1,,56,secondary,4,"LINESTRING (-111.9290700 33.4220511, -111.9291501 33.4220820)",,71,70,2,0,1,,auto
2473,1925,1932,1,8.19,1,,56,secondary,4,"LINESTRING (-111.9291500 33.4220504, -111.9292301 33.4220812)",,71,70,2,0,1,,auto
2474,1926,1933,1,8.2,1,,56,secondary,4,"LINESTRING (-111.9292300 33.4220497, -111.9293101 33.4220805)",,71,70,2,0,1,,auto
2475,1927,1934,1,8.21,1,,56,secondary,4,"LINESTRING (-111.9293099 33.4220490, -111.9293902 33.4220798)",,71,70,2,0,1,,auto
2476,1928,1935,1,8.22,1,,56,secondary,4,"LINESTRING (-111.9293899 33.4220482, -111.9294702 33.4220791)",,71,70,2,0,1,,auto
2477,1930,1931,1,7.44,1,,56,secondary,4,"LINESTRING (-111.9290700 33.4220826, -111.9291501 33.4220820)",,71,70,1,0,2,,auto
2478,1931,1932,1,7.44,1,,56,secondary,4,"LINESTRING (-111.9291501 33.4220820, -111.9292301 33.4220812)",,71,70,1,0,2,,auto
2479,1932,1933,1,7.44,1,,56,secondary,4,"LINESTRING (-111.9292301 33.4220812, -111.9293101 33.4220805)",,71,70,1,0,2,,auto
2480,1933,1934,1,7.44,1,,56,secondary,4,"LINESTRING (-111.9293101 33.4220805, -111.9293902 33.4220798)",,71,70,1,0,2,,auto
2481,1934,1935,1,7.44,1,,56,secondary,4,"LINESTRING (-111.9293902 33.4220798, -111.9294702 33.4220791)",,71,70,1,0,2,,auto
2482,1930,1925,1,8.25,1,,56,secondary,4,"LINESTRING (-111.9290700 33.4220826, -111.9291500 33.4220504)",,71,70,2,0,2,,auto
2483,1931,1926,1,8.25,1,,56,secondary,4,"LINESTRING (-111.9291501 33.4220820, -111.9292300 33.4220497)",,71,70,2,0,2,,auto
2484,1932,1927,1,8.24,1,,56,secondary,4,"LINESTRING (-111.9292301 33.4220812, -111.9293099 33.4220490)",,71,70,2,0,2,,auto
2485,1933,1928,1,8.23,1,,56,secondary,4,"LINESTRING (-111.9293101 33.4220805, -111.9293899 33.4220482)",,71,70,2,0,2,,auto
2486,1934,1929,1,8.22,1,,56,secondary,4,"LINESTRING (-111.9293902 33.4220798, -111.9294698 33.4220475)",,71,70,2,0,2,,auto
2487,1936,1937,1,9.3,1,,56,secondary,4,"LINESTRING (-111.9288125 33.4219861, -111.9287125 33.4219848)",,72,71,1,0,1,,auto
2488,1936,1939,1,9.94,1,,56,secondary,4,"LINESTRING (-111.9288125 33.4219861, -111.9287131 33.4219532)",,72,71,2,0,1,,auto
2489,1938,1939,1,9.3,1,,56,secondary,4,"LINESTRING (-111.9288131 33.4219545, -111.9287131 33.4219532)",,72,71,1,0,2,,auto
2490,1938,1937,1,9.94,1,,56,secondary,4,"LINESTRING (-111.9288131 33.4219545, -111.9287125 33.4219848)",,72,71,2,0,2,,auto
2491,1940,1941,1,5.29,1,,56,secondary,4,"LINESTRING (-111.9287329 33.4220482, -111.9287898 33.4220489)",,73,72,1,0,1,,auto
2492,1940,1943,1,6.34,1,,56,secondary,4,"LINESTRING (-111.9287329 33.4220482, -111.9287892 33.4220805)",,73,72,2,0,1,,auto
2493,1942,1943,1,5.29,1,,56,secondary,4,"LINESTRING (-111.9287323 33.4220798, -111.9287892 33.4220805)",,73,72,1,0,2,,auto
2494,1942,1945,1,6.34,1,,56,secondary,4,"LINESTRING (-111.9287323 33.4220798, -111.9287886 33.4221121)",,73,72,2,0,2,,auto
2495,1942,1941,1,6.34,1,,56,secondary,4,"LINESTRING (-111.9287323 33.4220798, -111.9287898 33.4220489)",,73,72,2,0,2,,auto
2496,1944,1945,1,5.29,1,,56,secondary,4,"LINESTRING (-111.9287317 33.4221113, -111.9287886 33.4221121)",,73,72,1,0,3,,auto
2497,1944,1943,1,6.34,1,,56,secondary,4,"LINESTRING (-111.9287317 33.4221113, -111.9287892 33.4220805)",,73,72,2,0,3,,auto
2498,1946,1947,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270957 33.4219867, -111.9270511 33.4219873)",,74,73,1,0,1,,auto
2499,1946,1949,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270957 33.4219867, -111.9270505 33.4219557)",,74,73,2,0,1,,auto
2500,1948,1949,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270951 33.4219551, -111.9270505 33.4219557)",,74,73,1,0,2,,auto
2501,1948,1951,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270951 33.4219551, -111.9270499 33.4219242)",,74,73,2,0,2,,auto
2502,1948,1947,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270951 33.4219551, -111.9270511 33.4219873)",,74,73,2,0,2,,auto
2503,1950,1951,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270945 33.4219236, -111.9270499 33.4219242)",,74,73,1,0,3,,auto
2504,1950,1953,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270945 33.4219236, -111.9270493 33.4218926)",,74,73,2,0,3,,auto
2505,1950,1949,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270945 33.4219236, -111.9270505 33.4219557)",,74,73,2,0,3,,auto
2506,1952,1953,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270939 33.4218920, -111.9270493 33.4218926)",,74,73,1,0,4,,auto
2507,1952,1951,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270939 33.4218920, -111.9270499 33.4219242)",,74,73,2,0,4,,auto
2508,1954,1955,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270523 33.4220504, -111.9270969 33.4220498)",,75,74,1,0,1,,auto
2509,1954,1957,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270523 33.4220504, -111.9270975 33.4220814)",,75,74,2,0,1,,auto
2510,1956,1957,1,4.14,1,,56,secondary,4,"LINESTRING (-111.9270529 33.4220820, -111.9270975 33.4220814)",,75,74,1,0,2,,auto
2511,1956,1955,1,5.42,1,,56,secondary,4,"LINESTRING (-111.9270529 33.4220820, -111.9270969 33.4220498)",,75,74,2,0,2,,auto
2512,1958,1959,1,6.86,1,,56,secondary,4,"LINESTRING (-111.9277958 33.4220365, -111.9278697 33.4220371)",,76,75,1,0,1,,auto
2513,1959,1960,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9278697 33.4220371, -111.9279439 33.4220359)",,76,75,1,0,1,,auto
2514,1960,1961,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9279439 33.4220359, -111.9280181 33.4220347)",,76,75,1,0,1,,auto
2515,1961,1962,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9280181 33.4220347, -111.9280923 33.4220335)",,76,75,1,0,1,,auto
2516,1962,1963,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9280923 33.4220335, -111.9281665 33.4220322)",,76,75,1,0,1,,auto
2517,1963,1964,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9281665 33.4220322, -111.9282407 33.4220310)",,76,75,1,0,1,,auto
2518,1964,1965,1,6.9,1,,56,secondary,4,"LINESTRING (-111.9282407 33.4220310, -111.9283149 33.4220298)",,76,75,1,0,1,,auto
2519,1958,1967,1,6.83,1,,56,secondary,4,"LINESTRING (-111.9277958 33.4220365, -111.9278584 33.4220689)",,76,75,2,0,1,,auto
2520,1959,1968,1,6.92,1,,56,secondary,4,"LINESTRING (-111.9278697 33.4220371, -111.9279346 33.4220676)",,76,75,2,0,1,,auto
2521,1960,1969,1,7.08,1,,56,secondary,4,"LINESTRING (-111.9279439 33.4220359, -111.9280108 33.4220664)",,76,75,2,0,1,,auto
2522,1961,1970,1,7.24,1,,56,secondary,4,"LINESTRING (-111.9280181 33.4220347, -111.9280870 33.4220651)",,76,75,2,0,1,,auto
2523,1962,1971,1,7.41,1,,56,secondary,4,"LINESTRING (-111.9280923 33.4220335, -111.9281632 33.4220639)",,76,75,2,0,1,,auto
2524,1963,1972,1,7.57,1,,56,secondary,4,"LINESTRING (-111.9281665 33.4220322, -111.9282394 33.4220626)",,76,75,2,0,1,,auto
2525,1964,1973,1,7.74,1,,56,secondary,4,"LINESTRING (-111.9282407 33.4220310, -111.9283156 33.4220614)",,76,75,2,0,1,,auto
2526,1966,1967,1,7.02,1,,56,secondary,4,"LINESTRING (-111.9277829 33.4220662, -111.9278584 33.4220689)",,76,75,1,0,2,,auto
2527,1967,1968,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9278584 33.4220689, -111.9279346 33.4220676)",,76,75,1,0,2,,auto
2528,1968,1969,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9279346 33.4220676, -111.9280108 33.4220664)",,76,75,1,0,2,,auto
2529,1969,1970,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9280108 33.4220664, -111.9280870 33.4220651)",,76,75,1,0,2,,auto
2530,1970,1971,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9280870 33.4220651, -111.9281632 33.4220639)",,76,75,1,0,2,,auto
2531,1971,1972,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9281632 33.4220639, -111.9282394 33.4220626)",,76,75,1,0,2,,auto
2532,1972,1973,1,7.09,1,,56,secondary,4,"LINESTRING (-111.9282394 33.4220626, -111.9283156 33.4220614)",,76,75,1,0,2,,auto
2533,1966,1959,1,8.68,1,,56,secondary,4,"LINESTRING (-111.9277829 33.4220662, -111.9278697 33.4220371)",,76,75,2,0,2,,auto
2534,1967,1960,1,8.75,1,,56,secondary,4,"LINESTRING (-111.9278584 33.4220689, -111.9279439 33.4220359)",,76,75,2,0,2,,auto
2535,1968,1961,1,8.58,1,,56,secondary,4,"LINESTRING (-111.9279346 33.4220676, -111.9280181 33.4220347)",,76,75,2,0,2,,auto
2536,1969,1962,1,8.41,1,,56,secondary,4,"LINESTRING (-111.9280108 33.4220664, -111.9280923 33.4220335)",,76,75,2,0,2,,auto
2537,1970,1963,1,8.24,1,,56,secondary,4,"LINESTRING (-111.9280870 33.4220651, -111.9281665 33.4220322)",,76,75,2,0,2,,auto
2538,1971,1964,1,8.07,1,,56,secondary,4,"LINESTRING (-111.9281632 33.4220639, -111.9282407 33.4220310)",,76,75,2,0,2,,auto
2539,1972,1965,1,7.9,1,,56,secondary,4,"LINESTRING (-111.9282394 33.4220626, -111.9283149 33.4220298)",,76,75,2,0,2,,auto
2540,1974,1975,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9177966 33.4292274, -111.9177216 33.4292263)",,77,76,1,0,1,,auto
2541,1975,1976,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9177216 33.4292263, -111.9176466 33.4292251)",,77,76,1,0,1,,auto
2542,1976,1977,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9176466 33.4292251, -111.9175716 33.4292250)",,77,76,1,0,1,,auto
2543,1977,1978,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9175716 33.4292250, -111.9174966 33.4292254)",,77,76,1,0,1,,auto
2544,1978,1979,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9174966 33.4292254, -111.9174216 33.4292258)",,77,76,1,0,1,,auto
2545,1979,1980,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9174216 33.4292258, -111.9173465 33.4292262)",,77,76,1,0,1,,auto
2546,1980,1981,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9173465 33.4292262, -111.9172715 33.4292268)",,77,76,1,0,1,,auto
2547,1981,1982,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9172715 33.4292268, -111.9171965 33.4292274)",,77,76,1,0,1,,auto
2548,1982,1983,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9171965 33.4292274, -111.9171215 33.4292280)",,77,76,1,0,1,,auto
2549,1983,1984,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9171215 33.4292280, -111.9170465 33.4292286)",,77,76,1,0,1,,auto
2550,1984,1985,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9170465 33.4292286, -111.9169715 33.4292292)",,77,76,1,0,1,,auto
2551,1985,1986,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9169715 33.4292292, -111.9168965 33.4292298)",,77,76,1,0,1,,auto
2552,1986,1987,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9168965 33.4292298, -111.9168214 33.4292304)",,77,76,1,0,1,,auto
2553,1987,1988,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9168214 33.4292304, -111.9167464 33.4292310)",,77,76,1,0,1,,auto
2554,1988,1989,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9167464 33.4292310, -111.9166714 33.4292316)",,77,76,1,0,1,,auto
2555,1989,1990,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9166714 33.4292316, -111.9165964 33.4292309)",,77,76,1,0,1,,auto
2556,1990,1991,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9165964 33.4292309, -111.9165214 33.4292302)",,77,76,1,0,1,,auto
2557,1991,1992,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9165214 33.4292302, -111.9164464 33.4292295)",,77,76,1,0,1,,auto
2558,1992,1993,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9164464 33.4292295, -111.9163714 33.4292288)",,77,76,1,0,1,,auto
2559,1993,1994,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9163714 33.4292288, -111.9162964 33.4292281)",,77,76,1,0,1,,auto
2560,1994,1995,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9162964 33.4292281, -111.9162214 33.4292274)",,77,76,1,0,1,,auto
2561,1995,1996,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9162214 33.4292274, -111.9161463 33.4292267)",,77,76,1,0,1,,auto
2562,1996,1997,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9161463 33.4292267, -111.9160713 33.4292261)",,77,76,1,0,1,,auto
2563,1997,1998,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9160713 33.4292261, -111.9159963 33.4292254)",,77,76,1,0,1,,auto
2564,1998,1999,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9159963 33.4292254, -111.9159213 33.4292247)",,77,76,1,0,1,,auto
2565,1999,2000,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9159213 33.4292247, -111.9158463 33.4292240)",,77,76,1,0,1,,auto
2566,2000,2001,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9158463 33.4292240, -111.9157713 33.4292233)",,77,76,1,0,1,,auto
2567,2001,2002,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9157713 33.4292233, -111.9156963 33.4292226)",,77,76,1,0,1,,auto
2568,2002,2003,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9156963 33.4292226, -111.9156213 33.4292219)",,77,76,1,0,1,,auto
2569,2003,2004,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9156213 33.4292219, -111.9155462 33.4292212)",,77,76,1,0,1,,auto
2570,2004,2005,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9155462 33.4292212, -111.9154712 33.4292210)",,77,76,1,0,1,,auto
2571,2005,2006,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9154712 33.4292210, -111.9153962 33.4292212)",,77,76,1,0,1,,auto
2572,2006,2007,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9153962 33.4292212, -111.9153212 33.4292214)",,77,76,1,0,1,,auto
2573,2007,2008,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9153212 33.4292214, -111.9152462 33.4292216)",,77,76,1,0,1,,auto
2574,2008,2009,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9152462 33.4292216, -111.9151712 33.4292224)",,77,76,1,0,1,,auto
2575,2009,2010,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9151712 33.4292224, -111.9150963 33.4292257)",,77,76,1,0,1,,auto
2576,2010,2011,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9150963 33.4292257, -111.9150214 33.4292290)",,77,76,1,0,1,,auto
2577,2011,2012,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9150214 33.4292290, -111.9149465 33.4292323)",,77,76,1,0,1,,auto
2578,2012,2013,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9149465 33.4292323, -111.9148715 33.4292356)",,77,76,1,0,1,,auto
2579,2013,2014,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9148715 33.4292356, -111.9147966 33.4292389)",,77,76,1,0,1,,auto
2580,2014,2015,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9147966 33.4292389, -111.9147217 33.4292426)",,77,76,1,0,1,,auto
2581,2015,2016,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9147217 33.4292426, -111.9146470 33.4292480)",,77,76,1,0,1,,auto
2582,2016,2017,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9146470 33.4292480, -111.9145723 33.4292534)",,77,76,1,0,1,,auto
2583,2017,2018,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9145723 33.4292534, -111.9144975 33.4292587)",,77,76,1,0,1,,auto
2584,2018,2019,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9144975 33.4292587, -111.9144228 33.4292641)",,77,76,1,0,1,,auto
2585,2019,2020,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9144228 33.4292641, -111.9143480 33.4292695)",,77,76,1,0,1,,auto
2586,2020,2021,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9143480 33.4292695, -111.9142733 33.4292749)",,77,76,1,0,1,,auto
2587,2021,2022,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9142733 33.4292749, -111.9141985 33.4292794)",,77,76,1,0,1,,auto
2588,2022,2023,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9141985 33.4292794, -111.9141236 33.4292834)",,77,76,1,0,1,,auto
2589,2023,2024,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9141236 33.4292834, -111.9140488 33.4292874)",,77,76,1,0,1,,auto
2590,2024,2025,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9140488 33.4292874, -111.9139739 33.4292914)",,77,76,1,0,1,,auto
2591,2025,2026,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9139739 33.4292914, -111.9138989 33.4292926)",,77,76,1,0,1,,auto
2592,2026,2027,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9138989 33.4292926, -111.9138239 33.4292934)",,77,76,1,0,1,,auto
2593,2027,2028,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9138239 33.4292934, -111.9137489 33.4292943)",,77,76,1,0,1,,auto
2594,2028,2029,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9137489 33.4292943, -111.9136739 33.4292951)",,77,76,1,0,1,,auto
2595,2029,2030,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9136739 33.4292951, -111.9135989 33.4292943)",,77,76,1,0,1,,auto
2596,2030,2031,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9135989 33.4292943, -111.9135239 33.4292930)",,77,76,1,0,1,,auto
2597,2031,2032,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9135239 33.4292930, -111.9134489 33.4292917)",,77,76,1,0,1,,auto
2598,2032,2033,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9134489 33.4292917, -111.9133739 33.4292904)",,77,76,1,0,1,,auto
2599,2033,2034,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9133739 33.4292904, -111.9132989 33.4292873)",,77,76,1,0,1,,auto
2600,2034,2035,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9132989 33.4292873, -111.9132240 33.4292840)",,77,76,1,0,1,,auto
2601,2035,2036,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9132240 33.4292840, -111.9131491 33.4292807)",,77,76,1,0,1,,auto
2602,2036,2037,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9131491 33.4292807, -111.9130742 33.4292773)",,77,76,1,0,1,,auto
2603,2037,2038,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9130742 33.4292773, -111.9129993 33.4292740)",,77,76,1,0,1,,auto
2604,2038,2039,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9129993 33.4292740, -111.9129245 33.4292689)",,77,76,1,0,1,,auto
2605,2039,2040,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9129245 33.4292689, -111.9128498 33.4292637)",,77,76,1,0,1,,auto
2606,2040,2041,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9128498 33.4292637, -111.9127750 33.4292586)",,77,76,1,0,1,,auto
2607,2041,2042,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9127750 33.4292586, -111.9127002 33.4292535)",,77,76,1,0,1,,auto
2608,2042,2043,1,6.97,1,,64,secondary,4,"LINESTRING (-111.9127002 33.4292535, -111.9126257 33.4292462)",,77,76,1,0,1,,auto
